order_id,customer_id,product,city,amount,quantity,order_date
3695,582,Headset,Medan,1979.89,5,2026-05-12
3696,796,Mouse,Makassar,124.37,3,2026-05-04
3697,593,Webcam,Bandung,1070.01,1,2026-03-12
3698,860,Monitor,Bandung,3015.17,2,2026-01-10
3699,830,Laptop,Makassar,14485.36,4,2026-03-06
3700,180,Keyboard,Bandung,1375.93,5,2026-06-16
3701,232,Headset,Medan,576.65,2,2026-03-02
3702,582,Laptop,Bandung,19709.43,5,2026-05-08
3703,31,Monitor,Bandung,5774.81,5,2026-02-23
3704,177,Headset,Makassar,1871.06,5,2026-05-23
3705,947,Mouse,Bandung,158.28,1,2026-01-30
3706,16,Mouse,Bandung,170.29,1,2026-01-05
3707,65,Webcam,Makassar,708.75,4,2026-04-08
3708,118,Laptop,Jakarta,14095.08,5,2026-06-21
3709,889,Headset,Medan,1515.27,1,2026-01-03
3710,561,Laptop,Surabaya,10272.21,4,2026-01-24
3711,296,Laptop,Bandung,18772.89,3,2026-03-23
3712,666,Mouse,Jakarta,335.85,1,2026-05-04
3713,283,Monitor,Makassar,4566.06,2,2026-03-22
3714,317,Monitor,Makassar,3265.57,1,2026-01-09
3715,4,Mouse,Jakarta,282.82,4,2026-02-16
3716,4,Keyboard,Surabaya,1426.5,5,2026-04-08
3717,449,Laptop,Surabaya,8234.54,1,2026-04-22
3718,444,Webcam,Medan,737.67,1,2026-01-19
3719,14,Webcam,Medan,1132.91,3,2026-01-23
3720,726,Laptop,Bandung,19841.38,1,2026-04-25
3721,555,Keyboard,Jakarta,718.47,5,2026-03-10
3722,791,Headset,Medan,371.33,5,2026-01-04
3723,377,Headset,Bandung,1030.82,5,2026-02-21
3724,302,Headset,Bandung,942.47,5,2026-05-25
3725,637,Monitor,Bandung,3553.66,4,2026-01-04
3726,541,Mouse,Makassar,273.38,5,2026-05-14
3727,920,Webcam,Makassar,494.65,5,2026-06-24
3728,677,Webcam,Medan,1025.27,1,2026-04-04
3729,32,Keyboard,Makassar,757.38,3,2026-04-27
3730,865,Laptop,Makassar,13453.65,4,2026-01-06
3731,710,Headset,Bandung,515.06,1,2026-02-03
3732,442,Webcam,Surabaya,763.64,5,2026-05-28
3733,573,Mouse,Medan,105.88,1,2026-05-22
3734,876,Laptop,Makassar,12422.53,2,2026-01-19
3735,803,Monitor,Surabaya,3342.46,3,2026-01-31
3736,472,Monitor,Medan,3163.15,1,2026-06-21
3737,766,Mouse,Medan,218.72,5,2026-02-17
3738,803,Laptop,Jakarta,14501.73,5,2026-02-07
3739,288,Laptop,Makassar,16553.24,4,2026-02-05
3740,447,Keyboard,Bandung,411.53,5,2026-05-03
3741,343,Headset,Makassar,426.56,1,2026-03-09
3742,739,Webcam,Surabaya,613.12,2,2026-01-27
3743,844,Headset,Surabaya,1457.73,3,2026-05-05
3744,854,Laptop,Surabaya,13221.41,5,2026-02-02
3745,3,Headset,Bandung,514.76,3,2026-05-08
3746,851,Laptop,Makassar,8216.74,1,2026-01-17
3747,648,Monitor,Bandung,5701.36,3,2026-04-15
3748,282,Laptop,Medan,10060.12,2,2026-03-13
3749,868,Monitor,Bandung,4012.39,5,2026-06-06
3750,336,Webcam,Surabaya,404.05,1,2026-05-05
3751,533,Webcam,Makassar,546.21,3,2026-04-26
3752,247,Laptop,Bandung,19924.23,1,2026-04-10
3753,965,Headset,Surabaya,310.62,1,2026-01-16
3754,806,Keyboard,Makassar,1033.92,1,2026-01-24
3755,119,Headset,Surabaya,1957.03,5,2026-02-15
3756,865,Monitor,Jakarta,5924.22,1,2026-03-22
3757,191,Monitor,Jakarta,4990.13,1,2026-04-03
3758,233,Monitor,Jakarta,5283.26,2,2026-02-21
3759,45,Laptop,Medan,8850.56,4,2026-06-01
3760,322,Webcam,Jakarta,403.68,4,2026-03-07
3761,928,Webcam,Jakarta,1101.81,5,2026-03-21
3762,576,Webcam,Surabaya,959.3,2,2026-06-15
3763,145,Headset,Makassar,1096.15,5,2026-05-23
3764,587,Mouse,Medan,237.85,5,2026-03-07
3765,286,Monitor,Jakarta,3653.68,1,2026-06-09
3766,813,Webcam,Makassar,1140.56,4,2026-02-21
3767,825,Keyboard,Makassar,307.44,1,2026-01-10
3768,265,Keyboard,Jakarta,399.85,5,2026-06-19
3769,626,Monitor,Bandung,4738.41,1,2026-04-30
3770,914,Keyboard,Bandung,1462.07,3,2026-04-23
3771,263,Headset,Bandung,873.57,2,2026-04-18
3772,543,Laptop,Medan,18344.53,5,2026-04-22
3773,40,Webcam,Medan,758.24,5,2026-05-21
3774,225,Webcam,Surabaya,1112.8,5,2026-05-09
3775,200,Headset,Surabaya,1945.04,3,2026-02-28
3776,392,Webcam,Surabaya,724.71,2,2026-05-19
3777,49,Keyboard,Surabaya,268.99,4,2026-03-12
3778,722,Laptop,Medan,12321.27,5,2026-03-27
3779,361,Laptop,Surabaya,19531.05,2,2026-02-22
3780,579,Mouse,Jakarta,337.63,5,2026-03-27
3781,924,Keyboard,Jakarta,255.26,3,2026-01-08
3782,683,Headset,Jakarta,1812.12,1,2026-01-22
3783,103,Monitor,Makassar,5765.62,1,2026-06-03
3784,704,Laptop,Bandung,11942.41,3,2026-06-30
3785,966,Monitor,Medan,2215.93,2,2026-02-13
3786,650,Laptop,Medan,16605.04,3,2026-03-01
3787,323,Keyboard,Jakarta,1087.36,1,2026-01-22
3788,683,Mouse,Bandung,275.09,3,2026-05-25
3789,366,Laptop,Jakarta,9894.9,4,2026-06-29
3790,942,Laptop,Jakarta,11834.09,3,2026-02-24
3791,884,Webcam,Bandung,1125.2,3,2026-06-17
3792,703,Webcam,Makassar,607.7,5,2026-03-28
3793,33,Monitor,Surabaya,2175.3,4,2026-01-26
3794,784,Monitor,Bandung,5378.1,4,2026-06-02
3795,564,Laptop,Surabaya,16499.56,5,2026-06-22
3796,375,Webcam,Jakarta,1130.76,1,2026-01-13
3797,10,Monitor,Surabaya,5829.57,5,2026-02-25
3798,994,Keyboard,Jakarta,464.24,5,2026-01-31
3799,4,Keyboard,Surabaya,363.87,1,2026-02-24
3800,439,Laptop,Makassar,15338.9,3,2026-01-17
3801,74,Headset,Surabaya,1365.66,1,2026-02-26
3802,670,Keyboard,Makassar,1001.58,2,2026-05-20
3803,368,Keyboard,Bandung,1382.09,5,2026-03-29
3804,151,Laptop,Surabaya,12655.07,1,2026-01-16
3805,418,Monitor,Makassar,5762.28,1,2026-06-14
3806,20,Monitor,Makassar,3713.89,5,2026-01-16
3807,76,Headset,Medan,1519.12,4,2026-03-09
3808,46,Webcam,Bandung,1196.89,5,2026-03-10
3809,712,Webcam,Bandung,973.33,2,2026-06-19
3810,199,Headset,Surabaya,821.49,3,2026-02-27
3811,22,Laptop,Medan,13889.32,4,2026-02-10
3812,343,Keyboard,Jakarta,483.36,3,2026-01-03
3813,75,Monitor,Bandung,5941.47,3,2026-03-07
3814,134,Monitor,Bandung,3143.48,4,2026-05-18
3815,261,Mouse,Makassar,124.46,2,2026-06-19
3816,970,Headset,Bandung,672.02,2,2026-03-20
3817,339,Laptop,Jakarta,8182.8,1,2026-05-27
3818,41,Webcam,Medan,1071.14,1,2026-04-02
3819,251,Laptop,Makassar,14669.43,4,2026-05-11
3820,260,Mouse,Jakarta,160.59,1,2026-01-23
3821,394,Monitor,Medan,2879.78,2,2026-06-07
3822,950,Laptop,Surabaya,18756.62,3,2026-04-27
3823,343,Headset,Makassar,1642.92,5,2026-04-26
3824,332,Headset,Bandung,449.14,5,2026-06-01
3825,790,Monitor,Surabaya,2669.95,1,2026-03-01
3826,977,Mouse,Medan,368.41,2,2026-01-03
3827,906,Webcam,Bandung,766.06,3,2026-05-14
3828,192,Laptop,Surabaya,13543.32,4,2026-01-07
3829,712,Headset,Bandung,301.87,4,2026-01-30
3830,94,Keyboard,Bandung,493.34,5,2026-01-02
3831,186,Mouse,Medan,380.17,2,2026-01-26
3832,663,Headset,Bandung,414.79,5,2026-02-01
3833,535,Headset,Medan,1528.74,3,2026-05-25
3834,97,Monitor,Jakarta,5091.21,5,2026-04-22
3835,217,Headset,Surabaya,864.94,5,2026-01-21
3836,748,Headset,Surabaya,1267.26,4,2026-06-26
3837,997,Monitor,Bandung,4815.91,1,2026-04-08
3838,570,Headset,Jakarta,1505.01,3,2026-03-02
3839,491,Headset,Makassar,1758.74,1,2026-05-21
3840,385,Headset,Bandung,1164.48,5,2026-05-03
3841,921,Mouse,Makassar,210.44,3,2026-01-14
3842,674,Laptop,Makassar,9657.23,4,2026-02-11
3843,2,Laptop,Bandung,14614.4,5,2026-03-17
3844,550,Mouse,Bandung,154.11,2,2026-01-16
3845,259,Laptop,Surabaya,11344.94,3,2026-06-17
3846,217,Webcam,Bandung,1139.64,5,2026-01-29
3847,68,Monitor,Surabaya,4309.1,2,2026-06-29
3848,11,Webcam,Bandung,988.58,1,2026-02-02
3849,37,Webcam,Bandung,1182.94,3,2026-06-28
3850,153,Mouse,Bandung,152.23,4,2026-05-08
3851,368,Mouse,Jakarta,197.48,2,2026-01-11
3852,921,Mouse,Makassar,137.41,3,2026-01-13
3853,417,Keyboard,Medan,456.15,1,2026-03-30
3854,733,Headset,Bandung,1889.33,4,2026-04-27
3855,471,Keyboard,Medan,1374.02,1,2026-06-06
3856,551,Mouse,Bandung,407.16,1,2026-06-16
3857,166,Headset,Jakarta,1006.71,1,2026-05-01
3858,306,Monitor,Makassar,2163.51,2,2026-05-30
3859,768,Headset,Bandung,502.86,1,2026-03-09
3860,254,Webcam,Makassar,1056.94,1,2026-06-08
3861,397,Monitor,Bandung,2603.34,1,2026-02-21
3862,962,Laptop,Medan,13842.17,5,2026-01-15
3863,376,Monitor,Makassar,5539.19,4,2026-04-11
3864,472,Laptop,Medan,10806.41,4,2026-02-09
3865,87,Headset,Makassar,1667.11,3,2026-04-03
3866,62,Keyboard,Makassar,573.02,3,2026-03-18
3867,672,Laptop,Medan,19583.75,4,2026-02-20
3868,702,Keyboard,Makassar,1201.27,2,2026-05-26
3869,427,Keyboard,Jakarta,592.99,5,2026-04-07
3870,172,Monitor,Bandung,2517.9,2,2026-04-09
3871,138,Monitor,Jakarta,2353.84,2,2026-03-07
3872,222,Monitor,Bandung,5678.54,3,2026-06-17
3873,569,Webcam,Surabaya,613.24,2,2026-01-26
3874,696,Headset,Makassar,1381.59,1,2026-05-17
3875,753,Monitor,Makassar,5801.48,5,2026-01-26
3876,758,Headset,Medan,550.78,2,2026-03-21
3877,930,Webcam,Jakarta,926.41,5,2026-06-24
3878,390,Keyboard,Bandung,461.32,3,2026-03-03
3879,909,Mouse,Surabaya,478.89,2,2026-04-04
3880,683,Laptop,Surabaya,14379.55,2,2026-03-04
3881,267,Mouse,Jakarta,423.57,2,2026-01-20
3882,81,Webcam,Surabaya,1078.67,5,2026-05-08
3883,416,Laptop,Surabaya,19761.65,3,2026-04-05
3884,885,Monitor,Medan,5664.55,5,2026-06-22
3885,276,Monitor,Surabaya,5184.26,4,2026-05-31
3886,730,Webcam,Surabaya,977.4,3,2026-02-21
3887,370,Mouse,Medan,248.29,4,2026-03-11
3888,403,Monitor,Makassar,5107.68,4,2026-01-17
3889,442,Mouse,Surabaya,150.59,2,2026-03-29
3890,293,Keyboard,Jakarta,896.13,1,2026-05-27
3891,341,Headset,Surabaya,1163.68,3,2026-02-17
3892,779,Monitor,Makassar,2570.38,3,2026-05-28
3893,391,Monitor,Surabaya,5376.96,2,2026-01-29
3894,874,Mouse,Jakarta,281.28,3,2026-02-04
3895,246,Keyboard,Makassar,1483.49,3,2026-02-16
3896,395,Laptop,Surabaya,8631.67,3,2026-06-16
3897,558,Headset,Bandung,721.28,2,2026-04-17
3898,837,Laptop,Surabaya,17321.02,3,2026-02-24
3899,736,Laptop,Medan,14798.85,2,2026-06-18
3900,789,Monitor,Bandung,2417.0,1,2026-01-08
3901,547,Webcam,Jakarta,796.55,5,2026-04-02
3902,942,Mouse,Bandung,472.77,1,2026-04-05
3903,748,Headset,Medan,457.04,5,2026-03-13
3904,326,Mouse,Bandung,245.1,3,2026-02-15
3905,444,Headset,Medan,741.59,4,2026-01-13
3906,116,Monitor,Bandung,4571.26,2,2026-06-15
3907,957,Webcam,Jakarta,953.2,4,2026-03-29
3908,897,Webcam,Bandung,578.05,4,2026-04-29
3909,464,Mouse,Makassar,271.99,3,2026-04-15
3910,193,Mouse,Medan,101.36,3,2026-01-16
3911,662,Laptop,Surabaya,17783.49,4,2026-05-18
3912,65,Laptop,Surabaya,11905.8,5,2026-06-18
3913,47,Laptop,Jakarta,19049.3,4,2026-06-24
3914,183,Webcam,Bandung,452.57,2,2026-03-23
3915,475,Webcam,Bandung,495.93,1,2026-06-04
3916,309,Mouse,Makassar,376.92,1,2026-02-25
3917,782,Monitor,Makassar,5224.49,1,2026-05-07
3918,169,Laptop,Bandung,9459.48,4,2026-06-09
3919,355,Keyboard,Bandung,873.53,4,2026-02-15
3920,929,Webcam,Jakarta,880.75,2,2026-05-28
3921,744,Webcam,Medan,1027.27,3,2026-02-02
3922,737,Keyboard,Makassar,657.92,2,2026-03-02
3923,152,Mouse,Bandung,355.97,4,2026-02-28
3924,717,Headset,Bandung,1819.16,5,2026-06-05
3925,179,Laptop,Surabaya,12363.09,4,2026-06-26
3926,711,Mouse,Surabaya,190.2,2,2026-04-19
3927,438,Laptop,Makassar,12200.1,1,2026-05-01
3928,407,Laptop,Jakarta,14614.72,4,2026-01-12
3929,524,Mouse,Medan,342.85,1,2026-05-10
3930,827,Mouse,Bandung,252.45,1,2026-01-04
3931,504,Laptop,Bandung,12757.11,3,2026-06-15
3932,866,Headset,Bandung,1818.01,5,2026-06-23
3933,574,Webcam,Bandung,964.87,4,2026-06-20
3934,813,Webcam,Medan,1138.43,3,2026-05-17
3935,881,Keyboard,Medan,822.02,3,2026-04-24
3936,772,Keyboard,Bandung,388.69,2,2026-06-26
3937,157,Mouse,Bandung,467.86,5,2026-01-05
3938,650,Laptop,Makassar,11504.44,2,2026-03-30
3939,574,Webcam,Makassar,523.43,2,2026-02-15
3940,752,Keyboard,Medan,274.31,2,2026-06-08
3941,346,Mouse,Surabaya,362.44,4,2026-03-04
3942,854,Webcam,Medan,1091.59,2,2026-01-18
3943,876,Webcam,Jakarta,825.26,3,2026-04-12
3944,701,Monitor,Surabaya,2418.17,2,2026-01-02
3945,498,Webcam,Surabaya,583.29,5,2026-03-20
3946,791,Laptop,Makassar,11887.51,1,2026-06-18
3947,74,Mouse,Medan,169.81,1,2026-05-11
3948,804,Keyboard,Medan,498.01,4,2026-06-18
3949,375,Monitor,Jakarta,3255.32,3,2026-05-02
3950,47,Keyboard,Surabaya,526.86,1,2026-02-14
3951,960,Webcam,Jakarta,694.63,4,2026-03-10
3952,74,Laptop,Makassar,17197.13,3,2026-03-26
3953,439,Keyboard,Jakarta,940.45,1,2026-05-28
3954,739,Monitor,Makassar,5939.06,5,2026-03-24
3955,462,Headset,Medan,908.18,2,2026-01-16
3956,489,Laptop,Bandung,8217.92,2,2026-04-22
3957,1000,Mouse,Jakarta,128.45,4,2026-01-25
3958,140,Webcam,Jakarta,519.74,1,2026-02-21
3959,586,Mouse,Medan,462.37,5,2026-04-14
3960,474,Headset,Makassar,1400.35,4,2026-01-10
3961,580,Headset,Medan,666.55,2,2026-04-20
3962,503,Monitor,Bandung,2319.61,5,2026-02-17
3963,136,Monitor,Medan,4699.8,1,2026-04-28
3964,983,Keyboard,Makassar,1452.99,5,2026-06-09
3965,487,Webcam,Makassar,736.29,2,2026-06-13
3966,959,Mouse,Makassar,460.04,3,2026-02-21
3967,119,Headset,Jakarta,1370.94,4,2026-03-26
3968,317,Mouse,Jakarta,481.53,5,2026-06-13
3969,343,Mouse,Bandung,149.88,1,2026-02-10
3970,124,Headset,Jakarta,898.35,1,2026-03-31
3971,498,Monitor,Surabaya,5972.75,5,2026-06-13
3972,468,Keyboard,Medan,208.95,1,2026-01-01
3973,144,Monitor,Makassar,3857.07,3,2026-03-21
3974,558,Webcam,Medan,797.13,3,2026-05-27
3975,459,Headset,Medan,1869.71,1,2026-04-18
3976,836,Mouse,Medan,456.21,4,2026-06-26
3977,35,Keyboard,Surabaya,242.93,4,2026-03-04
3978,362,Keyboard,Bandung,811.34,1,2026-05-31
3979,757,Monitor,Surabaya,4260.19,5,2026-02-17
3980,986,Monitor,Medan,2316.31,5,2026-06-16
3981,367,Mouse,Makassar,378.38,2,2026-03-24
3982,211,Laptop,Surabaya,15122.77,1,2026-02-15
3983,377,Keyboard,Jakarta,409.97,2,2026-04-29
3984,424,Webcam,Bandung,741.25,2,2026-01-21
3985,874,Keyboard,Makassar,576.98,5,2026-06-08
3986,871,Headset,Makassar,1597.87,5,2026-04-11
3987,358,Keyboard,Medan,1054.7,2,2026-03-18
3988,996,Keyboard,Surabaya,1337.06,3,2026-02-26
3989,315,Webcam,Surabaya,1028.45,3,2026-06-06
3990,125,Monitor,Makassar,5712.01,5,2026-03-04
3991,772,Headset,Bandung,1717.43,3,2026-03-12
3992,593,Monitor,Surabaya,2905.66,3,2026-04-15
3993,271,Laptop,Makassar,17108.85,5,2026-02-13
3994,150,Mouse,Jakarta,337.33,5,2026-04-18
3995,132,Headset,Medan,1530.03,2,2026-05-28
3996,686,Headset,Makassar,1290.48,3,2026-01-26
3997,256,Mouse,Jakarta,486.94,5,2026-04-25
3998,133,Laptop,Bandung,9381.72,4,2026-01-12
3999,491,Keyboard,Surabaya,1369.01,5,2026-03-31
4000,198,Keyboard,Medan,681.71,4,2026-05-30
4001,136,Mouse,Jakarta,197.77,1,2026-03-19
4002,285,Headset,Medan,1742.04,4,2026-01-17
4003,152,Webcam,Makassar,578.76,1,2026-01-08
4004,145,Webcam,Surabaya,485.31,1,2026-02-22
4005,752,Monitor,Surabaya,5433.89,3,2026-05-16
4006,724,Headset,Medan,623.53,5,2026-03-28
4007,644,Webcam,Medan,1171.07,5,2026-04-21
4008,995,Laptop,Makassar,15313.81,1,2026-03-08
4009,723,Keyboard,Makassar,587.85,3,2026-06-28
4010,336,Monitor,Medan,2885.15,1,2026-02-27
4011,957,Headset,Makassar,930.68,2,2026-03-17
4012,912,Mouse,Bandung,431.53,2,2026-06-21
4013,759,Mouse,Jakarta,443.19,2,2026-03-21
4014,469,Keyboard,Bandung,544.66,2,2026-06-17
4015,111,Laptop,Surabaya,10783.89,4,2026-05-29
4016,426,Headset,Medan,1628.43,5,2026-01-08
4017,34,Headset,Surabaya,1508.28,2,2026-05-26
4018,882,Keyboard,Medan,1179.24,1,2026-02-09
4019,908,Webcam,Jakarta,917.31,4,2026-04-23
4020,911,Keyboard,Jakarta,805.56,2,2026-01-10
4021,310,Mouse,Surabaya,123.38,2,2026-05-18
4022,813,Keyboard,Jakarta,412.38,5,2026-06-06
4023,967,Keyboard,Medan,708.1,2,2026-04-25
4024,770,Keyboard,Bandung,458.66,2,2026-05-14
4025,157,Headset,Bandung,315.84,1,2026-02-04
4026,339,Monitor,Makassar,5966.03,2,2026-02-22
4027,899,Laptop,Bandung,8263.6,2,2026-03-06
4028,419,Monitor,Medan,2270.88,1,2026-06-21
4029,923,Monitor,Medan,3460.8,1,2026-04-23
4030,877,Monitor,Bandung,5103.62,5,2026-06-06
4031,356,Keyboard,Bandung,1368.24,1,2026-02-14
4032,285,Webcam,Surabaya,568.49,1,2026-02-14
4033,933,Mouse,Makassar,322.45,3,2026-05-05
4034,175,Mouse,Jakarta,186.71,2,2026-01-12
4035,131,Headset,Surabaya,1079.37,5,2026-01-05
4036,94,Monitor,Bandung,5830.45,2,2026-03-16
4037,54,Keyboard,Jakarta,771.15,4,2026-03-08
4038,677,Headset,Medan,1540.4,1,2026-05-02
4039,658,Webcam,Medan,656.89,3,2026-04-16
4040,109,Headset,Makassar,1890.72,2,2026-03-09
4041,52,Monitor,Surabaya,4559.28,2,2026-05-18
4042,894,Monitor,Bandung,5154.48,4,2026-06-11
4043,152,Keyboard,Makassar,1333.87,1,2026-02-16
4044,160,Keyboard,Makassar,252.13,5,2026-06-26
4045,352,Monitor,Medan,5033.0,3,2026-03-07
4046,937,Headset,Bandung,1910.16,4,2026-03-05
4047,643,Mouse,Medan,329.36,1,2026-02-17
4048,103,Mouse,Jakarta,134.38,1,2026-01-31
4049,544,Monitor,Makassar,2167.85,3,2026-06-26
4050,567,Monitor,Makassar,2199.99,1,2026-04-27
4051,876,Laptop,Medan,11496.18,1,2026-06-11
4052,955,Mouse,Makassar,160.42,1,2026-05-31
4053,995,Headset,Makassar,728.09,3,2026-02-15
4054,613,Keyboard,Jakarta,842.19,2,2026-02-14
4055,146,Monitor,Medan,4993.75,2,2026-02-26
4056,571,Monitor,Bandung,2654.2,3,2026-03-16
4057,154,Mouse,Jakarta,250.27,4,2026-06-23
4058,329,Webcam,Surabaya,872.88,4,2026-02-19
4059,931,Mouse,Jakarta,376.94,2,2026-02-21
4060,1000,Keyboard,Surabaya,592.65,1,2026-03-20
4061,515,Headset,Medan,1164.58,5,2026-03-26
4062,13,Keyboard,Medan,227.05,2,2026-01-03
4063,881,Keyboard,Makassar,1088.05,5,2026-06-25
4064,358,Laptop,Makassar,17193.06,3,2026-02-18
4065,807,Webcam,Medan,797.47,5,2026-06-29
4066,926,Mouse,Medan,270.86,2,2026-02-10
4067,971,Headset,Surabaya,1004.0,3,2026-02-17
4068,464,Monitor,Medan,3275.63,2,2026-02-10
4069,934,Keyboard,Makassar,399.69,4,2026-01-21
4070,908,Monitor,Surabaya,4170.95,2,2026-06-04
4071,138,Laptop,Surabaya,14872.46,2,2026-02-08
4072,607,Keyboard,Jakarta,292.74,4,2026-02-25
4073,44,Mouse,Makassar,227.1,5,2026-04-13
4074,239,Monitor,Bandung,3853.09,2,2026-06-15
4075,419,Mouse,Makassar,389.09,2,2026-01-11
4076,442,Monitor,Jakarta,3340.9,3,2026-06-09
4077,527,Laptop,Makassar,12075.71,2,2026-02-22
4078,742,Laptop,Bandung,15856.42,1,2026-01-12
4079,280,Headset,Makassar,1747.84,2,2026-06-30
4080,877,Mouse,Jakarta,427.57,1,2026-02-15
4081,871,Mouse,Jakarta,479.9,2,2026-01-20
4082,382,Webcam,Surabaya,809.09,1,2026-04-06
4083,552,Mouse,Medan,317.38,5,2026-05-08
4084,412,Keyboard,Jakarta,335.18,5,2026-01-29
4085,544,Keyboard,Surabaya,923.15,1,2026-04-10
4086,317,Keyboard,Bandung,1288.32,1,2026-01-11
4087,814,Monitor,Bandung,4280.07,5,2026-05-08
4088,453,Webcam,Makassar,784.35,3,2026-05-14
4089,336,Webcam,Medan,910.24,3,2026-04-13
4090,767,Keyboard,Jakarta,974.53,2,2026-02-25
4091,304,Webcam,Bandung,489.43,2,2026-04-22
4092,829,Mouse,Bandung,130.04,2,2026-01-05
4093,313,Webcam,Jakarta,436.38,2,2026-06-06
4094,260,Headset,Bandung,1652.92,1,2026-03-14
4095,751,Monitor,Makassar,5668.15,5,2026-06-29
4096,887,Laptop,Jakarta,13652.71,5,2026-04-25
4097,158,Monitor,Makassar,4437.64,5,2026-03-13
4098,590,Webcam,Makassar,477.23,2,2026-05-12
4099,716,Mouse,Jakarta,394.14,1,2026-01-15
4100,225,Monitor,Medan,3639.29,2,2026-06-30
4101,3,Laptop,Jakarta,12174.03,2,2026-02-11
4102,553,Keyboard,Bandung,907.16,2,2026-01-25
4103,4,Keyboard,Jakarta,624.63,2,2026-03-11
4104,251,Headset,Bandung,1234.72,1,2026-04-01
4105,567,Webcam,Bandung,1139.92,5,2026-02-13
4106,676,Headset,Makassar,406.16,4,2026-04-12
4107,547,Webcam,Medan,531.21,4,2026-04-22
4108,956,Mouse,Bandung,170.92,5,2026-02-22
4109,904,Headset,Makassar,1818.03,2,2026-02-24
4110,835,Monitor,Medan,5600.51,1,2026-05-10
4111,345,Webcam,Jakarta,1106.62,5,2026-04-14
4112,182,Monitor,Medan,2419.02,4,2026-05-22
4113,313,Laptop,Jakarta,19677.77,2,2026-02-09
4114,680,Headset,Bandung,641.91,2,2026-06-05
4115,157,Laptop,Makassar,18189.78,2,2026-03-31
4116,920,Mouse,Medan,394.87,1,2026-05-16
4117,489,Keyboard,Jakarta,727.88,4,2026-05-07
4118,395,Laptop,Jakarta,13069.9,3,2026-05-29
4119,172,Laptop,Makassar,14271.76,3,2026-03-05
4120,789,Laptop,Makassar,9529.23,5,2026-04-24
4121,980,Monitor,Jakarta,3842.58,5,2026-06-27
4122,114,Keyboard,Makassar,744.7,5,2026-06-14
4123,253,Headset,Surabaya,894.9,4,2026-02-15
4124,753,Webcam,Jakarta,1192.54,2,2026-06-29
4125,401,Monitor,Surabaya,4783.72,4,2026-05-17
4126,394,Mouse,Makassar,447.95,5,2026-01-25
4127,142,Keyboard,Medan,465.38,5,2026-05-10
4128,608,Headset,Bandung,883.83,2,2026-06-04
4129,280,Webcam,Medan,902.62,1,2026-04-24
4130,756,Keyboard,Bandung,953.13,5,2026-01-06
4131,456,Keyboard,Medan,385.54,5,2026-04-16
4132,434,Headset,Surabaya,406.98,4,2026-05-27
4133,634,Monitor,Medan,2086.37,1,2026-05-22
4134,801,Headset,Medan,821.89,4,2026-03-07
4135,573,Keyboard,Makassar,1305.79,3,2026-04-14
4136,283,Laptop,Makassar,10322.49,5,2026-05-10
4137,868,Keyboard,Jakarta,734.24,2,2026-03-15
4138,860,Monitor,Makassar,5774.9,3,2026-02-22
4139,409,Webcam,Makassar,829.15,5,2026-01-28
4140,390,Keyboard,Makassar,893.82,3,2026-03-16
4141,324,Laptop,Makassar,9999.98,5,2026-04-11
4142,897,Laptop,Surabaya,19578.23,1,2026-01-09
4143,168,Monitor,Bandung,5844.72,1,2026-04-12
4144,410,Keyboard,Makassar,982.38,1,2026-01-05
4145,861,Headset,Bandung,759.95,3,2026-04-02
4146,533,Laptop,Bandung,8006.54,5,2026-05-27
4147,569,Mouse,Jakarta,231.95,3,2026-06-20
4148,835,Headset,Makassar,702.83,5,2026-05-02
4149,269,Webcam,Jakarta,842.67,4,2026-03-02
4150,15,Mouse,Medan,415.32,1,2026-01-13
4151,1,Mouse,Jakarta,371.86,4,2026-06-23
4152,413,Laptop,Makassar,18663.25,5,2026-04-02
4153,661,Mouse,Jakarta,464.46,3,2026-04-10
4154,300,Laptop,Makassar,11132.71,5,2026-02-19
4155,846,Monitor,Makassar,4659.87,3,2026-04-21
4156,460,Headset,Jakarta,1154.51,4,2026-01-05
4157,670,Laptop,Makassar,13665.25,4,2026-06-14
4158,823,Laptop,Jakarta,9355.98,2,2026-04-20
4159,382,Webcam,Jakarta,438.08,3,2026-03-17
4160,311,Keyboard,Bandung,981.89,1,2026-04-11
4161,496,Keyboard,Surabaya,1441.1,5,2026-04-13
4162,839,Keyboard,Bandung,591.15,1,2026-04-07
4163,146,Mouse,Jakarta,229.44,3,2026-06-06
4164,612,Monitor,Medan,2547.71,4,2026-02-15
4165,189,Mouse,Jakarta,343.6,3,2026-03-02
4166,221,Webcam,Surabaya,751.66,1,2026-03-08
4167,511,Keyboard,Medan,1371.0,3,2026-05-19
4168,296,Webcam,Surabaya,697.89,2,2026-06-03
4169,448,Keyboard,Bandung,325.31,2,2026-05-17
4170,231,Keyboard,Jakarta,835.83,1,2026-02-05
4171,295,Keyboard,Surabaya,483.61,2,2026-06-29
4172,849,Headset,Jakarta,305.65,2,2026-04-11
4173,131,Webcam,Bandung,1157.2,1,2026-05-01
4174,243,Webcam,Bandung,906.65,4,2026-05-07
4175,161,Monitor,Surabaya,4144.29,5,2026-03-05
4176,633,Keyboard,Makassar,617.28,3,2026-05-22
4177,333,Mouse,Bandung,333.78,3,2026-02-13
4178,698,Keyboard,Bandung,1126.64,3,2026-01-26
4179,416,Laptop,Makassar,11932.3,3,2026-06-07
4180,87,Monitor,Jakarta,2218.96,1,2026-05-16
